Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
3650381112,"Jun 21, 2020, 5:20:57 PM",Df,Run,,1528,4.18,,,false,,,activities/3650381112.gpx,,,1528.0,1429.0,4186.7998046875,5.199999809265137,2.9298810958862305,5.900000095367432,8.0,9.5,15.399999618530273,18.899999618530273,-0.050157640129327774,,,,,,,,,386.7669677734375,,,,,,,,,,,,,,0.0,,0.0,,1.0,4197.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3660662359,"Jun 23, 2020, 7:20:27 PM",Fc,Run,,1332,3.55,,,false,,,activities/3660662359.gpx,,,1332.0,1260.0,3558.10009765625,4.900000095367432,2.8238887786865234,5.458749771118164,6.358749866485596,9.5,15.399999618530273,13.899999618530273,-0.02529439888894558,,,,,,,,,328.8039855957031,,,,,,,,,,,,,,0.0,,0.0,,1.0,3568.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3665910220,"Jun 24, 2020, 7:45:06 PM",Yh,Run,,1075,3.02,,,false,,,activities/3665910220.gpx,,,1075.0,1032.0,3027.89990234375,6.099999904632568,2.934011697769165,6.137080669403076,4.537080764770508,9.5,13.699999809265137,16.5,0.052841901779174805,,,,,,,,,280.8854675292969,,,,,,,,,,,,,,0.0,,0.0,,1.0,3048.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3670588021,"Jun 25, 2020, 6:55:12 PM",Hbb,Run,,1106,3.14,,,false,,,activities/3670588021.gpx,,,1106.0,1068.0,3148.800048828125,5.099999904632568,2.948314666748047,2.9785714149475098,4.778571605682373,9.5,13.600000381469727,18.100000381469727,-0.05716463550925255,,,,,,,,,291.28009033203125,,,,,,,,,,,,,,0.0,,0.0,,1.0,3160.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3675031532,"Jun 26, 2020, 6:15:27 PM",Trying 5k,Run,,1724,5.06,,,false,,,activities/3675031532.gpx,,,1724.0,1640.0,5060.7001953125,5.900000095367432,3.0857927799224854,9.909090995788574,8.309090614318848,9.5,15.399999618530273,11.100000381469727,0.03161618113517761,,,,,,,,,468.11785888671875,,,,,,,,,,,,,,0.0,,0.0,,1.0,5079.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3685753377,"Jun 28, 2020, 8:14:20 PM",Dd,Run,,1131,3.08,,,false,,,activities/3685753377.gpx,,,1131.0,1043.0,3084.300048828125,5.599999904632568,2.9571428298950195,5.3956522941589355,8.495652198791504,9.5,14.899999618530273,20.5,-0.10050903260707855,,,,,,,,,285.3271484375,,,,,,,,,,,,,,0.0,,0.0,,1.0,3096.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3695059979,"Jun 30, 2020, 9:19:23 PM",Hh,Run,,1088,2.95,,,false,,,activities/3695059979.gpx,,,1088.0,1016.0,2958.699951171875,4.400000095367432,2.9121062755584717,3.778947353363037,2.778947353363037,9.5,13.699999809265137,18.799999237060547,0.03379862755537033,,,,,,,,,275.2734680175781,,,,,,,,,,,,,,0.0,,0.0,,1.0,2987.199951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3699633489,"Jul 1, 2020, 7:33:13 PM",Evening Run,Run,,1211,3.29,,,false,,,activities/3699633489.gpx,,,1211.0,1174.0,3294.39990234375,5.199999809265137,2.8061327934265137,5.400000095367432,7.5,9.5,14.899999618530273,16.100000381469727,-0.06374453753232956,,,,,,,,,304.448486328125,,,,,,,,,,,,,,0.0,,0.0,,1.0,3303.800048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3713874707,"Jul 4, 2020, 7:12:16 PM",Hh,Run,,751,2.06,,,false,,,activities/3713874707.gpx,,,751.0,713.0,2068.60009765625,4.699999809265137,2.9012622833251953,6.140909194946289,3.9409091472625732,9.5,13.800000190734863,17.0,0.10635212063789368,,,,,,,,,192.32835388183594,,,,,,,,,,,,,,0.0,,0.0,,1.0,2087.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3719571655,"Jul 5, 2020, 9:18:59 PM",Night Run,Run,,605,1.68,,,false,,,activities/3719571655.gpx,,,605.0,570.0,1687.9000244140625,5.099999904632568,2.961228132247925,2.356250047683716,4.756249904632568,9.399999618530273,13.800000190734863,19.100000381469727,-0.14218851923942566,,,,,,,,,156.54611206054688,,,,,,,,,,,,,,0.0,,0.0,,1.0,1698.800048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3723956908,"Jul 6, 2020, 9:02:35 PM",Night Run,Run,,1123,2.99,,,false,,,activities/3723956908.gpx,,,1123.0,1079.0,2993.60009765625,4.599999904632568,2.774420738220215,3.9111111164093018,4.111111164093018,9.5,13.800000190734863,16.799999237060547,-0.006680919323116541,,,,,,,,,278.3328857421875,,,,,,,,,,,,,,0.0,,0.0,,1.0,3020.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3733752793,"Jul 8, 2020, 8:36:06 PM",Night Run,Run,,1979,5.12,,,false,,,activities/3733752793.gpx,,,1979.0,1790.0,5125.39990234375,5.199999809265137,2.863352060317993,13.224175453186035,14.124176025390625,9.5,15.699999809265137,13.300000190734863,-0.017559604719281197,,,,,,,,,474.21826171875,,,,,,,,,,,,,,0.0,,0.0,,1.0,5146.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3738624016,"Jul 9, 2020, 9:51:59 PM",Night Run,Run,,937,2.58,,,false,,,activities/3738624016.gpx,,,937.0,881.0,2585.89990234375,5.300000190734863,2.935187339782715,3.8266665935516357,2.426666736602783,9.5,13.699999809265137,13.600000381469727,0.05413975939154625,,,,,,,,,240.20079040527344,,,,,,,,,,,,,,0.0,,0.0,,1.0,2606.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3742848625,"Jul 10, 2020, 8:51:31 PM",Night Run,Run,,1081,2.97,,,false,,,activities/3742848625.gpx,,,1081.0,1017.0,2973.89990234375,5.599999904632568,2.9241888523101807,7.065000057220459,7.565000057220459,9.5,13.899999618530273,16.5,-0.016812939196825027,,,,,,,,,276.4161376953125,,,,,,,,,,,,,,0.0,,0.0,,1.0,2999.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3753626613,"Jul 12, 2020, 8:56:03 PM",Night Run,Run,,1914,5.12,,,false,,,activities/3753626613.gpx,,,1914.0,1760.0,5125.7998046875,5.099999904632568,2.912386417388916,5.242856979370117,5.842857360839844,9.5,16.5,21.700000762939453,-0.011705489829182625,,,,,,,,,473.8865051269531,,,,,,,,,,,,,,0.0,,0.0,,1.0,5142.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3763143773,"Jul 14, 2020, 9:01:15 PM",Night Run,Run,,948,2.49,,,false,,,activities/3763143773.gpx,,,948.0,879.0,2498.0,4.699999809265137,2.8418657779693604,3.8399999141693115,4.940000057220459,9.5,13.800000190734863,15.399999618530273,-0.044035229831933975,,,,,,,,,231.88877868652344,,,,,,,,,,,,,,0.0,,0.0,,1.0,2516.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3767938545,"Jul 15, 2020, 8:09:36 PM",Night Run,Run,,1241,3.31,,,false,,,activities/3767938545.gpx,,,1241.0,1196.0,3315.0,6.0,2.7717392444610596,7.328845977783203,6.728846073150635,9.5,14.800000190734863,20.0,0.018099548295140266,,,,,,,,,307.15771484375,,,,,,,,,,,,,,0.0,,0.0,,1.0,3333.199951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3782030945,"Jul 18, 2020, 6:50:49 PM",Evening Run,Run,,1802,5.06,,,false,,,activities/3782030945.gpx,,,1802.0,1701.0,5060.39990234375,7.300000190734863,2.9749557971954346,10.829999923706055,10.729999542236328,9.5,17.100000381469727,15.699999809265137,0.0019761284347623587,,,,,,,,,468.3390197753906,,,,,,,,,,,,,,0.0,,0.0,,1.0,5082.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3787625789,"Jul 19, 2020, 7:40:36 PM",Evening Run,Run,,828,2.39,,,false,,,activities/3787625789.gpx,,,828.0,810.0,2393.199951171875,6.0,2.9545679092407227,6.583636283874512,7.583636283874512,9.5,13.800000190734863,10.600000381469727,-0.04178505763411522,,,,,,,,,221.4757080078125,,,,,,,,,,,,,,0.0,,0.0,,1.0,2403.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3792266290,"Jul 20, 2020, 8:11:58 PM",Night Run,Run,,1122,3.06,,,false,,,activities/3792266290.gpx,,,1122.0,1056.0,3067.699951171875,5.199999809265137,2.9050190448760986,6.9131340980529785,6.9131340980529785,9.5,13.699999809265137,15.399999618530273,0.0,,,,,,,,,284.71893310546875,,,,,,,,,,,,,,0.0,,0.0,,1.0,3089.699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3806056630,"Jul 23, 2020, 8:31:34 PM",Night Run,Run,,1128,3.07,,,false,,,activities/3806056630.gpx,,,1128.0,1028.0,3074.699951171875,5.099999904632568,2.990953207015991,6.8990478515625,6.799047470092773,9.5,13.699999809265137,21.5,0.0032523497939109802,,,,,,,,,285.723388671875,,,,,,,,,,,,,,0.0,,0.0,,1.0,3100.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3812715968,"Jul 25, 2020, 9:42:15 PM",Night Run,Run,,729,2.09,,,false,,,activities/3812715968.gpx,,,729.0,691.0,2094.39990234375,5.599999904632568,3.0309696197509766,3.6892857551574707,3.8892858028411865,9.5,13.800000190734863,17.200000762939453,-0.009549274109303951,,,,,,,,,195.16659545898438,,,,,,,,,,,,,,0.0,,0.0,,1.0,2117.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3823473941,"Jul 27, 2020, 8:57:04 PM",Night Run,Run,,1245,3.32,,,false,,,activities/3823473941.gpx,,,1245.0,1199.0,3322.10009765625,5.300000190734863,2.7707254886627197,3.917647123336792,4.717647075653076,9.5,13.800000190734863,23.0,-0.0240811537951231,,,,,,,,,308.3003845214844,,,,,,,,,,,,,,0.0,,0.0,,1.0,3345.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3835120361,"Jul 29, 2020, 8:08:42 PM",Night Run,Run,,1418,3.84,,,false,,,activities/3835120361.gpx,,,1418.0,1336.0,3841.39990234375,5.5,2.8752994537353516,9.285811424255371,9.685811042785645,9.5,15.300000190734863,16.399999618530273,-0.010412869974970818,,,,,,,,,356.0438232421875,,,,,,,,,,,,,,0.0,,0.0,,1.0,3863.699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3850193701,"Aug 1, 2020, 8:46:39 PM",B,Run,,806,2.33,,,false,,,activities/3850193701.gpx,,,806.0,773.0,2335.89990234375,6.900000095367432,3.0218629837036133,8.303365707397461,7.803365230560303,9.5,13.899999618530273,16.0,0.02140502631664276,,,,,,,,,217.4763641357422,,,,,,,,,,,,,,0.0,,0.0,,1.0,2360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3860103990,"Aug 3, 2020, 8:48:40 PM",Night Run,Run,,1075,3.16,,,false,,,activities/3860103990.gpx,,,1075.0,1035.0,3160.10009765625,5.400000095367432,3.053236722946167,10.905881881713867,9.805882453918457,9.5,16.100000381469727,13.800000190734863,0.03480902686715126,,,,,,,,,293.66680908203125,,,,,,,,,,,,,,0.0,,0.0,,1.0,3186.800048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3870169897,"Aug 5, 2020, 8:25:10 PM",Night Run,Run,,1588,4.19,,,false,,,activities/3870169897.gpx,,,1588.0,1460.0,4190.10009765625,5.199999809265137,2.86993145942688,5.291892051696777,4.691891670227051,10.600000381469727,16.5,14.300000190734863,0.01431946735829115,,,,,,,,,388.3335266113281,,,,,,,,,,,,,,0.0,,0.0,,1.0,4214.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3884696468,"Aug 8, 2020, 8:32:05 PM",Night Run,Run,,1108,2.98,,,false,,,activities/3884696468.gpx,,,1108.0,1062.0,2980.199951171875,4.800000190734863,2.8062145709991455,7.706666469573975,9.506667137145996,9.5,13.699999809265137,16.5,-0.06039863079786301,,,,,,,,,276.6280822753906,,,,,,,,,,,,,,0.0,,0.0,,1.0,3001.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3898689126,"Aug 11, 2020, 6:13:56 PM",Evening Run,Run,,1353,4.01,,,false,,,activities/3898689126.gpx,,,1353.0,1250.0,4012.10009765625,12.600000381469727,3.2096800804138184,9.24134635925293,8.141345977783203,9.5,15.300000190734863,13.399999618530273,0.02741706371307373,,,,,,,,,371.4883117675781,,,,,,,,,,,,,,0.0,,0.0,,1.0,4031.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3904141020,"Aug 12, 2020, 8:15:12 PM",Night Run,Run,,1052,3.22,,,false,,,activities/3904141020.gpx,,,1052.0,1026.0,3220.0,7.699999809265137,3.138401508331299,6.063530445098877,6.96353006362915,9.100000381469727,13.800000190734863,17.799999237060547,-0.027950311079621315,,,,,,,,,298.9101867675781,,,,,,,,,,,,,,0.0,,0.0,,1.0,3243.699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3913332702,"Aug 14, 2020, 8:25:13 PM",Night Run,Run,,633,2.97,,,false,,,activities/3913332702.gpx,,,633.0,532.0,2974.89990234375,24.100000381469727,5.591917514801025,6.139999866485596,4.539999961853027,10.600000381469727,18.200000762939453,15.699999809265137,0.053783319890499115,,,,,,,,,276.1765441894531,,,,,,,,,,,,,,0.0,,0.0,,1.0,2997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3928186960,"Aug 17, 2020, 10:12:01 PM",Night Run,Run,,888,3.44,,,false,,,activities/3928186960.gpx,,,888.0,853.0,3447.10009765625,21.0,4.041148662567139,8.703332901000977,9.203332901000977,9.399999618530273,16.100000381469727,16.100000381469727,-0.01450494583696127,,,,,,,,,319.74554443359375,,,,,,,,,,,,,,0.0,,0.0,,1.0,3469.800048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3933078545,"Aug 18, 2020, 9:29:12 PM",Night Run,Run,,873,2.75,,,false,,,activities/3933078545.gpx,,,873.0,815.0,2751.5,14.399999618530273,3.3760735988616943,6.692023754119873,7.792023658752441,9.5,14.0,12.0,-0.03997819498181343,,,,,,,,,254.7053680419922,,,,,,,,,,,,,,0.0,,0.0,,1.0,2764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3937776890,"Aug 19, 2020, 8:58:50 PM",Night Run,Run,,747,3.35,,,false,,,activities/3937776890.gpx,,,747.0,700.0,3357.800048828125,23.100000381469727,4.7968573570251465,8.953490257263184,9.053489685058594,9.800000190734863,13.800000190734863,13.300000190734863,-0.002978140488266945,,,,,,,,,311.1202087402344,,,,,,,,,,,,,,0.0,,0.0,,1.0,3376.199951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3946630977,"Aug 21, 2020, 7:59:44 PM",Evening Run,Run,,844,3.03,,,false,,,activities/3946630977.gpx,,,844.0,783.0,3038.10009765625,11.800000190734863,3.8800766468048096,6.128571510314941,5.72857141494751,10.100000381469727,13.899999618530273,11.0,0.013166124001145363,,,,,,,,,281.01446533203125,,,,,,,,,,,,,,0.0,,0.0,,1.0,3049.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3956693265,"Aug 23, 2020, 9:08:27 PM",Night Run,Run,,684,1.99,,,false,,,activities/3956693265.gpx,,,684.0,629.0,1995.300048828125,5.5,3.172178030014038,3.26111102104187,2.961111068725586,10.100000381469727,13.899999618530273,32.900001525878906,0.01503533311188221,,,,,,,,,186.6702880859375,,,,,,,,,,,,,,0.0,,0.0,,1.0,2025.699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3965514281,"Aug 25, 2020, 8:37:06 PM",Night Run,Run,,1019,2.78,,,false,,,activities/3965514281.gpx,,,1019.0,986.0,2779.800048828125,4.699999809265137,2.819269895553589,8.090971946716309,6.7909722328186035,10.100000381469727,13.800000190734863,14.100000381469727,0.04676595330238342,,,,,,,,,257.9674987792969,,,,,,,,,,,,,,0.0,,0.0,,1.0,2799.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3970271123,"Aug 26, 2020, 8:32:45 PM",Night Run,Run,,374,1.10,,,false,,,activities/3970271123.gpx,,,374.0,361.0,1107.0999755859375,4.5,3.0667591094970703,2.188235282897949,2.388235330581665,9.5,13.699999809265137,19.5,-0.01806521601974964,,,,,,,,,103.18147277832031,,,,,,,,,,,,,,0.0,,0.0,,1.0,1119.699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3978952291,"Aug 28, 2020, 8:06:48 PM",Night Run,Run,,1132,3.13,,,false,,,activities/3978952291.gpx,,,1132.0,1093.0,3135.199951171875,4.900000095367432,2.8684353828430176,2.628000020980835,5.328000068664551,9.199999809265137,13.600000381469727,18.399999618530273,-0.0861189067363739,,,,,,,,,289.6582336425781,,,,,,,,,,,,,,0.0,,0.0,,1.0,3143.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3988839425,"Aug 30, 2020, 9:01:34 PM",Night Run,Run,,962,2.74,,,false,,,activities/3988839425.gpx,,,962.0,904.0,2743.39990234375,4.599999904632568,3.0347344875335693,6.00321626663208,6.00321626663208,10.100000381469727,13.800000190734863,19.700000762939453,0.0,,,,,,,,,255.4241485595703,,,,,,,,,,,,,,0.0,,0.0,,1.0,2771.800048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4002768888,"Sep 2, 2020, 8:30:48 PM",Night Run,Run,,1058,2.87,,,false,,,activities/4002768888.gpx,,,1058.0,1014.0,2870.10009765625,4.800000190734863,2.8304734230041504,6.24305534362793,6.843055725097656,10.100000381469727,13.800000190734863,14.600000381469727,-0.02090519480407238,,,,,,,,,266.23345947265625,,,,,,,,,,,,,,0.0,,0.0,,1.0,2889.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4017149738,"Sep 5, 2020, 7:24:14 PM",Evening Run,Run,,840,2.66,,,false,,,activities/4017149738.gpx,,,840.0,774.0,2659.89990234375,9.199999809265137,3.43656325340271,5.907142639160156,4.7071428298950195,10.100000381469727,13.800000190734863,5.199999809265137,0.04511447623372078,,,,,,,,,245.7759246826172,,,,,,,,,,,,,,0.0,,0.0,,1.0,2667.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4027013973,"Sep 7, 2020, 7:49:31 PM",Evening Run,Run,,572,1.82,,,false,,,activities/4027013973.gpx,,,572.0,542.0,1825.800048828125,8.0,3.3686347007751465,5.380000114440918,3.7799999713897705,10.100000381469727,13.899999618530273,19.100000381469727,0.08763282001018524,,,,,,,,,170.35955810546875,,,,,,,,,,,,,,0.0,,0.0,,1.0,1848.699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4036435407,"Sep 9, 2020, 7:43:56 PM",Evening Run,Run,,725,2.09,,,false,,,activities/4036435407.gpx,,,725.0,670.0,2093.800048828125,4.699999809265137,3.125074625015259,5.295652389526367,3.5956521034240723,10.100000381469727,13.699999809265137,16.100000381469727,0.08119209110736847,,,,,,,,,194.8625030517578,,,,,,,,,,,,,,0.0,,0.0,,1.0,2114.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4045495384,"Sep 11, 2020, 8:43:56 PM",Night Run,Run,,917,2.72,,,false,,,activities/4045495384.gpx,,,917.0,898.0,2721.800048828125,5.0,3.0309576988220215,8.081746101379395,8.581746101379395,8.199999809265137,14.300000190734863,20.700000762939453,-0.018370196223258972,,,,,,,,,254.6500701904297,,,,,,,,,,,,,,0.0,,0.0,,1.0,2763.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4055059920,"Sep 13, 2020, 4:29:21 PM",Afternoon Run,Run,,1134,3.15,,,false,,,activities/4055059920.gpx,,,1134.0,1027.0,3149.5,5.199999809265137,3.0666990280151367,5.363333225250244,5.863333225250244,9.199999809265137,13.699999809265137,14.800000190734863,-0.01587553508579731,,,,,,,,,292.229248046875,,,,,,,,,,,,,,0.0,,0.0,,1.0,3171.199951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4060191129,"Sep 14, 2020, 8:00:26 PM",Night Run,Run,,1014,2.96,,,false,,,activities/4060191129.gpx,,,1014.0,947.0,2967.699951171875,5.800000190734863,3.133790969848633,6.308888912200928,5.708889007568359,10.100000381469727,13.699999809265137,12.699999809265137,0.02021767757833004,,,,,,,,,275.4208984375,,,,,,,,,,,,,,0.0,,0.0,,1.0,2988.800048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4083993013,"Sep 19, 2020, 7:28:45 PM",Evening Run,Run,,715,2.08,,,false,,,activities/4083993013.gpx,,,715.0,690.0,2085.60009765625,5.199999809265137,3.022608757019043,3.7916667461395264,5.0916666984558105,9.5,13.800000190734863,15.5,-0.06233218312263489,,,,,,,,,193.53553771972656,,,,,,,,,,,,,,0.0,,0.0,,1.0,2100.199951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4093860119,"Sep 21, 2020, 8:13:36 PM",Night Run,Run,,1213,4.09,,,false,,,activities/4093860119.gpx,,,1213.0,1107.0,4091.5,12.600000381469727,3.6960253715515137,6.766666889190674,7.766666889190674,10.100000381469727,13.899999618530273,9.300000190734863,-0.024440914392471313,,,,,,,,,377.6532287597656,,,,,,,,,,,,,,0.0,,0.0,,1.0,4098.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4098598486,"Sep 22, 2020, 7:55:10 PM",Evening Run,Run,,590,1.96,,,false,,,activities/4098598486.gpx,,,590.0,558.0,1965.300048828125,17.100000381469727,3.522042989730835,4.179999828338623,-0.6200000047683716,8.899999618530273,13.699999809265137,7.300000190734863,0.2442375272512436,,,,,,,,,182.43133544921875,,,,,,,,,,,,,,0.0,,0.0,,1.0,1979.699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4116166673,"Sep 26, 2020, 8:02:23 PM",Night Run,Run,,571,1.55,,,false,,,activities/4116166673.gpx,,,571.0,532.0,1556.300048828125,5.199999809265137,2.9253759384155273,3.3970587253570557,1.3970588445663452,10.100000381469727,13.899999618530273,19.700000762939453,0.12850992381572723,,,,,,,,,145.43270874023438,,,,,,,,,,,,,,0.0,,0.0,,1.0,1578.199951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4130013336,"Sep 29, 2020, 8:53:27 PM",Night Run,Run,,1002,2.82,,,false,,,activities/4130013336.gpx,,,1002.0,943.0,2827.60009765625,5.599999904632568,2.9985153675079346,7.941190242767334,7.741190433502197,10.100000381469727,13.800000190734863,20.299999237060547,0.007073136046528816,,,,,,,,,263.2477722167969,,,,,,,,,,,,,,0.0,,0.0,,1.0,2856.699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4147117104,"Oct 3, 2020, 8:16:10 PM",Night Run,Run,,828,2.19,,,false,,,activities/4147117104.gpx,,,828.0,759.0,2189.89990234375,4.699999809265137,2.8852436542510986,5.3176469802856445,4.917646884918213,10.100000381469727,13.899999618530273,15.300000190734863,0.018265673890709877,,,,,,,,,204.4462127685547,,,,,,,,,,,,,,0.0,,0.0,,1.0,2218.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4151642160,"Oct 4, 2020, 6:05:14 PM",Evening Run,Run,,660,1.82,,,false,,,activities/4151642160.gpx,,,660.0,610.0,1825.800048828125,5.400000095367432,2.993114709854126,3.5374999046325684,4.037499904632568,9.5,13.800000190734863,17.0,-0.027385255321860313,,,,,,,,,170.37799072265625,,,,,,,,,,,,,,0.0,,0.0,,1.0,1848.9000244140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4169037158,"Oct 8, 2020, 7:05:43 PM",Evening Run,Run,,914,2.51,,,false,,,activities/4169037158.gpx,,,914.0,871.0,2512.199951171875,5.0,2.8842709064483643,5.758170127868652,5.458169937133789,10.100000381469727,13.800000190734863,21.600000381469727,0.011941724456846714,,,,,,,,,234.28469848632812,,,,,,,,,,,,,,0.0,,0.0,,1.0,2542.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4177371238,"Oct 10, 2020, 5:24:34 PM",Evening Run,Run,,1143,3.10,,,false,,,activities/4177371238.gpx,,,1143.0,1053.0,3105.89990234375,5.199999809265137,2.9495725631713867,6.712063312530518,6.212063312530518,9.800000190734863,13.899999618530273,15.399999618530273,0.016098393127322197,,,,,,,,,288.8749694824219,,,,,,,,,,,,,,0.0,,0.0,,1.0,3134.800048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
